Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Sky Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Ground Temperature [C](TimeStep),ZONE ONE:Zone Total Internal Radiant Heating Rate [W](TimeStep),ZONE ONE:Zone Total Internal Convective Heating Rate [W](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL002:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL003:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL004:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:ROOF001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Net Heat Transfer Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL001:Surface Outside Face Net Thermal Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL001:Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL001:Surface Outside Face Thermal Radiation to Air Heat Transfer Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL002:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL002:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL002:Surface Outside Face Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL002:Surface Outside Face Net Thermal Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL002:Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL002:Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL002:Surface Outside Face Thermal Radiation to Air Heat Transfer Rate [W](TimeStep),ZN001:WALL002:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL003:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL003:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL003:Surface Outside Face Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL003:Surface Outside Face Net Thermal Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL003:Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL003:Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL003:Surface Outside Face Thermal Radiation to Air Heat Transfer Rate [W](TimeStep),ZN001:WALL003:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL004:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL004:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL004:Surface Outside Face Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL004:Surface Outside Face Net Thermal Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL004:Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL004:Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL004:Surface Outside Face Thermal Radiation to Air Heat Transfer Rate [W](TimeStep),ZN001:WALL004:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),ZN001:FLR001:Surface Inside Face Temperature [C](TimeStep),ZN001:FLR001:Surface Outside Face Temperature [C](TimeStep),ZN001:ROOF001:Surface Inside Face Temperature [C](TimeStep),ZN001:ROOF001:Surface Outside Face Temperature [C](TimeStep),ZN001:ROOF001:Surface Outside Face Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:ROOF001:Surface Outside Face Net Thermal Radiation Heat Gain Rate [W](TimeStep),ZN001:ROOF001:Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:ROOF001:Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:ROOF001:Surface Outside Face Thermal Radiation to Air Heat Transfer Rate [W](TimeStep),ZN001:ROOF001:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Net Thermal Radiation Heat Gain Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient [W/m2-K](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Thermal Radiation to Air Heat Transfer Rate [W](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep),ZONE ONE:Zone Air Heat Balance Internal Convective Heat Gain Rate [W](TimeStep),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZONE ONE:Zone Air Heat Balance Interzone Air Transfer Rate [W](TimeStep),ZONE ONE:Zone Air Heat Balance Outdoor Air Transfer Rate [W](TimeStep),ZONE ONE:Zone Air Heat Balance System Air Transfer Rate [W](TimeStep),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](TimeStep) 
 01/01  00:15:00,2.125,-5.260499215095706,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.82274224841439,5.163905525845776,1.9109222641844568,2.119891003043213,1000.0,-582.1428387607519,1.4432167017711524,2.125041426727632,-7.656024751211065,0.0,5.154200011473974,1.910917795259878,2.119891003043213,1000.0,-689.0879024177308,1.443216666158061,2.1250413754517887,-9.062718807999534,0.0,5.15420001147397,1.9109177952598764,2.119891003043213,1000.0,-689.0879024177303,1.443216666158061,2.1250413754517887,-9.062718807999602,0.0,5.154200011473939,1.9109177952598764,2.119891003043213,1000.0,-689.0879024177303,1.443216666158061,2.1250413754517887,-9.062718807999602,0.0,5.74957854669084,5.7700845129911915,5.317301053062788,1.8760279435962544,2.105032019075771,1000.0,-6765.001387438115,4.081417601815586,0.0,0.0,0.0,3.5949238623556994,1.9085116100368964,2.125,1000.0,-94.22067706329217,1.346887475940124,1.9832620072312728,1.23095794790928,5.409337586275091,0.0,-19.205559792633508,0.0,0.0,0.0,-20.468521318383413 
 01/01  00:30:00,2.25,-8.293258983490432,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.0762356659073,5.160739066432216,2.0149788471687313,2.244891003043213,1000.0,-831.874710344998,1.4202516591941807,2.127698784551804,-8.433865786760776,0.0,5.151319292235006,2.0149744798246156,2.244891003043213,1000.0,-984.6984406467006,1.4202516234919156,2.127698732750959,-9.983454062847429,0.0,5.151319292235044,2.0149744798246156,2.244891003043213,1000.0,-984.6984406467006,1.4202516234919156,2.127698732750959,-9.983454062847429,0.0,5.151319292235034,2.0149744798246156,2.244891003043213,1000.0,-984.6984406467006,1.4202516234919156,2.127698732750959,-9.983454062847429,0.0,5.729672580555183,5.74957854669084,5.309305746410455,1.972252807065347,2.230032019075771,1000.0,-9575.81161010248,4.016289901230596,0.0,0.0,0.0,3.642152506876471,2.01413801198845,2.25,1000.0,-133.41147624631083,1.3255502405384465,1.9858814363733976,1.342682148608668,5.3970756023153355,0.0,-16.559096058822963,0.0,0.0,0.0,-18.350618588223313 
 01/01  00:45:00,2.375,-11.433930583453161,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.08337862392045,4.794075177828119,0.06960327083003659,2.369891003043213,3.3919536522462783,-572.2415238882122,1.3968001028107317,2.1303561352919225,-84.48682326184647,0.0,4.785611592464329,0.0693973471012766,2.369891003043213,3.391953554847225,-677.3093447699921,1.3968000681686008,2.1303560846277856,-100.01698218751184,0.0,4.765100855183564,-0.21005868923034315,2.369891003043213,2.54403631844879,-596.4797715006505,1.3968000681686008,2.1303560846277856,-112.16670028639876,0.0,4.765100855183585,-0.21005868923034263,2.369891003043213,2.54403631844879,-596.4797715006509,1.3968000681686008,2.1303560846277856,-112.16670028639874,0.0,5.683511624506005,5.729672580555183,4.877019593113542,-5.326894953309508,2.355032019075771,2.9237878994374324,-5602.401954451627,3.949788827722839,0.0,0.0,0.0,3.309746344010591,1.3713722819211966,2.375,2.2920225112167265,-137.7097975147055,1.3036738710343951,1.9883786537710524,5.703973738204475,5.3378377972196205,0.0,-147.9402100576545,0.0,0.0,0.0,-88.66939680559078 
 01/01  01:00:00,2.5,-14.691922030337082,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.8329504589952,4.64102603959667,-1.0757082686138153,2.494891003043213,1.7596445760007353,-513.6294001961452,1.3567740648964992,2.1093395210429247,-129.8500759722241,0.0,4.630929318093576,-1.0762584526733239,2.494891003043213,1.7596943765958852,-607.8317544196608,1.356772460076008,2.109337153914092,-153.72855116248013,0.0,4.635572880310542,-1.0315086165954384,2.494891003043213,1.8248349743958139,-619.5150587831397,1.354596101701833,2.1061269419549404,-151.57116032590295,0.0,4.635572880310539,-1.0315086165954388,2.494891003043213,1.8248349743958139,-619.5150587831396,1.354596101701833,2.1061269419549404,-151.57116032590298,0.0,5.641838447472298,5.683511624506005,4.711603813489769,-9.25849489746429,2.480032019075771,1.5074058279847615,-4694.695186232728,3.720177131861099,0.0,0.0,0.0,2.906464155745425,0.7714007034935548,2.5,1.3636013917383598,-149.28263208000487,1.275821974610568,1.9827829126347518,9.79888163021544,5.214154207732845,0.0,-242.07910946667914,0.0,0.0,0.0,-185.21333888383094 
 01/01  01:15:00,2.45,-13.865862325871092,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.53250405976857,4.645321181136671,-0.6158072176363362,2.4448910030432134,2.392366211870344,-567.3298575648628,1.354072380929564,2.095634096014087,-110.58356155321299,0.0,4.635245877987492,-0.6164150619279438,2.4448910030432134,2.392451396706375,-671.3806181949492,1.3540681089634363,2.0956278074904535,-130.92464652600077,0.0,4.625146307441704,-0.7562605017319965,2.4448910030432134,2.099635644395242,-631.955484429965,1.3544156124878524,2.096139346695883,-136.93891570912493,0.0,4.625146307441705,-0.7562605017319964,2.4448910030432134,2.099635644395242,-631.955484429965,1.3544156124878524,2.096139346695883,-136.93891570912493,0.0,5.606184252563358,5.641838447472298,4.718537745129247,-7.878439979215611,2.4300320190757714,1.8968504706543445,-5081.110638943648,3.6538340920968055,0.0,0.0,0.0,2.918534765140123,0.9073530968591967,2.45,1.8234881024217777,-146.3098242949314,1.2772487464604447,1.9757739628976292,8.748862460846278,5.0936166370450415,0.0,-144.4076439661135,0.0,0.0,0.0,-180.58044303245083 
 01/01  01:30:00,2.4,-13.047623295940127,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.23118773704286,4.611045388432178,-0.347306659298102,2.394891003043213,2.808625706795567,-580.6172127052765,1.3638200316249356,2.1003196137868074,-99.2975997088646,0.0,4.601258974696187,-0.3479037566790807,2.394891003043213,2.808705129631103,-687.111135381674,1.3638152915437889,2.1003126514819552,-117.5649233413184,0.0,4.587662078987971,-0.5473133707350786,2.394891003043213,2.3134056599148503,-629.9075704036484,1.3627251330229526,2.098711396595525,-126.01610824696098,0.0,4.587662078987972,-0.5473133707350788,2.394891003043213,2.3134056599148503,-629.9075704036483,1.3627251330229526,2.098711396595525,-126.01610824696101,0.0,5.568343329056223,5.606184252563358,4.689985831386206,-6.8913304296138325,2.380032019075771,2.2276000199177965,-5290.6546331928685,3.7001574651481124,0.0,0.0,0.0,2.9514088542041463,1.0192044361039052,2.4,2.0887514088690566,-142.41734282123863,1.2840268971221525,1.976697354552447,7.833581411221378,5.011954005110092,0.0,-75.37898188886066,0.0,0.0,0.0,-122.37681156400865 
 01/01  01:45:00,2.3499999999999996,-12.237034327235847,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.29899778412789,4.601008893844829,-0.09114409092928547,2.344891003043213,3.2741832563507836,-590.4727303888621,1.37205939486024,2.1028198388686064,-88.31616708489024,0.0,4.591336664894182,-0.09169809950751011,2.344891003043213,3.2742452762711767,-698.7890539190889,1.3720547230353568,2.102812991548957,-104.5643048512433,0.0,4.576969404579489,-0.3027654288187506,2.344891003043213,2.6510559893311294,-637.8770045357727,1.3704952735963862,2.1005273395061757,-113.49859176968347,0.0,4.57696940457949,-0.3027654288187506,2.344891003043213,2.6510559893311294,-637.8770045357727,1.3704952735963862,2.1005273395061757,-113.49859176968347,0.0,5.532129538778392,5.568343329056223,4.688591715640717,-5.808262851120518,2.330032019075771,2.7150175219970407,-5581.761485804852,3.7382931294953474,0.0,0.0,0.0,2.9787540628715874,1.1216713748384564,2.3499999999999996,2.3613560584915607,-138.1682044995241,1.2906018620995259,1.9773617923293594,6.970586554031873,4.967483391577027,0.0,-39.61544765597621,0.0,0.0,0.0,-66.65278793380897 
 01/01  02:00:00,2.3,-11.433930583453161,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.2488143375569,4.601085366529611,0.13086414890576673,2.294891003043213,3.742030339782346,-592.2104497748885,1.3801809987006546,2.1051818253498737,-78.54288761378378,0.0,4.591579066593947,0.13034720297448937,2.294891003043213,3.7420741084732216,-700.856360587115,1.380176649904444,2.105175465008942,-92.99405461119937,0.0,4.578508286289347,-0.0617909872978297,2.294891003043213,3.0637729575951975,-645.1438139689924,1.3785207073991752,2.1027535364170324,-101.13229447639277,0.0,4.578508286289348,-0.0617909872978297,2.294891003043213,3.0637729575951975,-645.1438139689924,1.3785207073991752,2.1027535364170324,-101.13229447639277,0.0,5.49800612409816,5.532129538778392,4.697656351982519,-4.807250590297931,2.280032019075771,3.284866032518857,-5815.63323351911,3.778601363379474,0.0,0.0,0.0,3.0167686228028288,1.2221597303702083,2.3,2.6279704945259397,-133.84655792956352,1.2970812904967144,1.977925568731303,6.118265270312793,4.945907054830128,0.0,-22.324872034728713,0.0,0.0,0.0,-32.34123528917508 
 01/01  02:15:00,2.25,-10.88223654567247,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.23180553463177,4.591964195318097,0.23006346593275903,2.244891003043213,3.9662711874541294,-582.9490238699507,1.3861427239102582,2.1071543797778935,-73.19625125448984,0.0,4.58259325886031,0.22957630726886447,2.244891003043213,3.9663055155589166,-689.9019208305925,1.3861386560585325,2.1071484392486104,-86.66395570409371,0.0,4.570545102256112,0.05307941312361292,2.244891003043213,3.2778241886433035,-638.6373373920572,1.3846274415943483,2.1049415006537306,-94.15507969532393,0.0,4.570545102256112,0.05307941312361292,2.244891003043213,3.2778241886433035,-638.6373373920572,1.3846274415943483,2.1049415006537306,-94.15507969532393,0.0,5.464868581323725,5.49800612409816,4.692876601865254,-4.304226092517765,2.230032019075771,3.583626246389735,-5824.002619530453,3.812036658180981,0.0,0.0,0.0,3.0357224328381562,1.273411744558416,2.25,2.742381055969055,-130.53804585832992,1.3017698602246304,1.9784684226432625,5.543551193317557,4.932488614284421,0.0,-21.362058752545106,0.0,0.0,0.0,-20.11415971551671 
 01/01  02:30:00,2.2,-10.334002252279845,0.0,0.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.23505924842159,4.586171149694294,0.3248282119319387,2.1948910030432134,4.198551222946296,-572.2113861077843,1.3911277147530268,2.1077170056221215,-67.95526257033832,0.0,4.57692170626515,0.32436237264466,2.1948910030432134,4.198577467245307,-677.1977375828004,1.3911238742456864,2.107711405376322,-80.4592557626197,0.0,4.566236543855992,0.16773208799943798,2.1948910030432134,3.519159547443804,-631.6290151658061,1.3897330740690288,2.1056833171826583,-87.11267652094102,0.0,4.566236543855992,0.16773208799943798,2.1948910030432134,3.519159547443804,-631.6290151658061,1.3897330740690288,2.1056833171826583,-87.11267652094102,0.0,5.433070780915423,5.464868581323725,4.691531228980417,-3.8191005240079003,2.1800320190757714,3.90251997735469,-5802.465372774573,3.8347296750505095,0.0,0.0,0.0,3.0523475234844,1.32156077579657,2.2,2.8645414893597883,-127.1102546726302,1.3060826167618165,1.9784806441874914,4.986360084659223,4.919675164647062,0.0,-22.52776275031574,0.0,0.0,0.0,-19.20816714235686 
